ZCTA5,StateNb,CountyNb,Population
45267,39,061,0.0
45301,39,057,135.0
45302,39,149,4313.0
45303,39,037,2215.0
45304,39,037,7428.0
45304,39,109,21.0
45304,39,135,83.0
45305,39,057,11470.0
45306,39,011,34.0
45306,39,149,2158.0
45307,39,057,269.0
45308,39,037,2749.0
45308,39,109,1739.0
45309,39,037,54.0
45309,39,109,46.0
45309,39,113,11897.0
45309,39,135,53.0
45310,39,037,69.0
45310,39,107,203.0
45311,39,135,5723.0
45312,39,021,29.0
45312,39,109,1387.0
45314,39,023,37.0
45314,39,057,6224.0
45315,39,113,4818.0
45316,39,023,36.0
45316,39,057,79.0
45317,39,021,412.0
45317,39,109,508.0
45317,39,149,98.0
45318,39,037,29.0
45318,39,109,5409.0
45319,39,023,287.0
45320,39,135,15530.0
45321,39,135,859.0
45322,39,109,380.0
45322,39,113,20805.0
45323,39,023,5123.0
45324,39,023,1741.0
45324,39,057,38708.0
45325,39,113,2558.0
45326,39,109,1170.0
45327,39,017,179.0
45327,39,113,9071.0
45327,39,135,114.0
45327,39,165,24.0
45328,39,037,471.0
45330,39,135,830.0
45331,39,037,22213.0
45332,39,037,634.0
45333,39,149,1389.0
45334,39,011,14.0
45334,39,091,27.0
45334,39,149,2000.0
45335,39,027,123.0
45335,39,047,84.0
45335,39,057,6855.0
45336,39,149,100.0
45337,39,037,247.0
45337,39,109,1272.0
45338,39,037,9.0
45338,39,135,4941.0
45339,39,109,1169.0
45340,39,149,850.0
45341,39,023,3741.0
45342,39,113,37347.0
45342,39,165,161.0
45344,39,021,71.0
45344,39,023,15075.0
45344,39,109,1872.0
45344,39,113,24.0
45345,39,113,5951.0
45346,39,037,2085.0
45347,39,037,602.0
45347,39,135,3662.0
45348,39,037,968.0
45349,39,023,313.0
45350,39,037,78.0
45351,39,037,284.0
45352,39,037,183.0
45353,39,149,150.0
45354,39,113,572.0
45356,39,109,24423.0
45356,39,149,683.0
45358,39,037,361.0
45359,39,109,1996.0
45360,39,149,300.0
45361,39,109,225.0
45362,39,037,1086.0
45363,39,149,1853.0
45365,39,021,42.0
45365,39,149,29235.0
45368,39,023,4753.0
45368,39,057,64.0
45369,39,023,3532.0
45369,39,097,44.0
45370,39,057,2379.0
45371,39,109,23089.0
45371,39,113,116.0
45372,39,023,352.0
45373,39,109,36863.0
45377,39,113,15070.0
45378,39,113,65.0
45378,39,135,337.0
45380,39,037,5556.0
45380,39,149,17.0
45381,39,113,280.0
45381,39,135,5144.0
45382,39,037,158.0
45382,39,135,1021.0
45383,39,109,6885.0
45384,39,057,2258.0
45385,39,057,39446.0
45387,39,023,235.0
45387,39,057,5091.0
45388,39,037,862.0
45388,39,107,12.0
45388,39,149,4.0
45389,39,021,503.0
45390,39,037,3269.0
45402,39,113,10735.0
45403,39,113,15130.0
45404,39,113,10730.0
45405,39,113,18124.0
45406,39,113,20622.0
45409,39,113,12392.0
45410,39,113,15758.0
45414,39,113,20693.0
45415,39,113,12811.0
45416,39,113,5612.0
45417,39,113,28079.0
45419,39,113,16236.0
45420,39,113,25045.0
45423,39,113,4.0
45424,39,057,637.0
45424,39,109,320.0
45424,39,113,49963.0
45426,39,113,14391.0
45428,39,113,303.0
45429,39,113,26514.0
45430,39,057,7637.0
45431,39,057,13634.0
45431,39,113,13026.0
45432,39,057,7995.0
45432,39,113,7110.0
45433,39,057,1567.0
45434,39,057,12628.0
45435,39,057,124.0
45439,39,113,11726.0
45440,39,057,9791.0
45440,39,113,12885.0
45449,39,113,18976.0
45458,39,057,285.0
45458,39,113,32148.0
45458,39,165,4041.0
45459,39,057,321.0
45459,39,113,28023.0
45469,39,113,219.0
45501,39,023,0.0
45502,39,021,310.0
45502,39,023,16457.0
45503,39,023,32870.0
45504,39,023,17343.0
45505,39,023,19708.0
45506,39,023,13330.0
45601,39,079,208.0
45601,39,131,213.0
45601,39,141,56428.0
45612,39,071,589.0
45612,39,131,945.0
45612,39,141,3525.0
45613,39,079,429.0
45613,39,131,2982.0
45613,39,145,131.0
45614,39,053,4800.0
45616,39,001,993.0
45616,39,145,194.0
45617,39,141,76.0
45618,39,001,29.0
45619,39,087,7348.0
45620,39,053,794.0
45620,39,105,81.0
45621,39,079,403.0
45622,39,073,39.0
45622,39,163,446.0
45623,39,053,2496.0
45623,39,087,739.0
45624,39,131,22.0
45628,39,141,5429.0
45629,39,087,19.0
45629,39,145,3201.0
45630,39,145,222.0
45631,39,053,14200.0
45634,39,079,19.0
45634,39,163,1874.0
45636,39,145,150.0
45638,39,087,19385.0
45638,39,145,729.0
45640,39,079,15896.0
45642,39,131,35.0
45644,39,129,935.0
45644,39,141,3381.0
45645,39,087,2750.0
45646,39,131,363.0
45647,39,141,1289.0
45647,39,163,1121.0
45648,39,131,1812.0
45648,39,145,9399.0
45650,39,001,348.0
45651,39,163,5691.0
45652,39,145,3131.0
45653,39,079,0.0
45653,39,145,3907.0
45654,39,073,358.0
45654,39,163,475.0
45656,39,053,355.0
45656,39,079,6014.0
45656,39,087,140.0
45656,39,145,23.0
45657,39,001,265.0
45657,39,131,16.0
45657,39,145,2223.0
45658,39,053,2523.0
45658,39,087,15.0
45659,39,087,2611.0
45659,39,145,12.0
45660,39,001,6488.0
45660,39,071,219.0
45660,39,131,1239.0
45660,39,145,65.0
45661,39,131,6989.0
45661,39,145,25.0
45662,39,145,27718.0
45663,39,145,6343.0
45669,39,087,10223.0
45671,39,001,3.0
45671,39,131,50.0
45671,39,145,338.0
45672,39,079,820.0
45672,39,141,17.0
45672,39,163,842.0
45673,39,141,398.0
45674,39,053,686.0
45677,39,145,73.0
45678,39,053,140.0
45678,39,087,1000.0
45679,39,001,2900.0
45679,39,071,197.0
45680,39,087,12326.0
45681,39,141,1589.0
45682,39,079,4.0
45682,39,087,60.0
45682,39,145,1934.0
45684,39,001,667.0
45684,39,145,1171.0
45685,39,053,619.0
45685,39,079,421.0
45686,39,053,2551.0
45686,39,105,213.0
45686,39,163,615.0
45688,39,053,32.0
45688,39,087,371.0
45690,39,131,12125.0
45690,39,141,1402.0
45692,39,079,8439.0
45692,39,163,21.0
45693,39,001,8797.0
45694,39,145,11783.0
45695,39,163,587.0
45696,39,087,1253.0
45697,39,001,3153.0
45697,39,015,1264.0
45697,39,071,411.0
45698,39,163,262.0
45699,39,145,1236.0
45701,39,009,33705.0
45710,39,009,3495.0
45710,39,105,1573.0
45710,39,163,479.0
45711,39,009,901.0
45711,39,115,43.0
45711,39,167,121.0
45714,39,167,10149.0
45715,39,115,619.0
45715,39,121,98.0
45715,39,167,1695.0
45716,39,009,490.0
45719,39,009,964.0
45720,39,105,12.0
45721,39,167,41.0
45723,39,009,2951.0
45723,39,105,492.0
45723,39,167,109.0
45724,39,167,1785.0
45727,39,121,464.0
45727,39,167,14.0
45729,39,167,1460.0
45732,39,009,3449.0
45732,39,115,897.0
45732,39,127,178.0
45734,39,111,409.0
45735,39,009,1613.0
45735,39,105,6.0
45739,39,009,160.0
45740,39,009,406.0
45741,39,105,809.0
45742,39,009,70.0
45742,39,167,2948.0
45743,39,105,1383.0
45744,39,121,76.0
45744,39,167,2580.0
45745,39,111,143.0
45745,39,121,313.0
45745,39,167,648.0
45746,39,121,44.0
45746,39,167,304.0
45750,39,167,26327.0
45760,39,053,24.0
45760,39,105,3285.0
45761,39,009,1558.0
45764,39,009,6628.0
45764,39,073,1231.0
45766,39,009,1229.0
45766,39,163,84.0
45767,39,111,506.0
45767,39,167,1808.0
45768,39,167,1599.0
45769,39,105,5952.0
45770,39,105,567.0
45771,39,105,3408.0
45772,39,105,1697.0
45773,39,167,305.0
45775,39,105,1361.0
45776,39,009,320.0
45776,39,105,410.0
45778,39,009,834.0
45779,39,105,780.0
45780,39,009,3328.0
45782,39,009,313.0
45783,39,105,181.0
45784,39,167,3313.0
45786,39,115,67.0
45786,39,167,3093.0
45788,39,167,961.0
45789,39,111,26.0
45789,39,167,162.0
45801,39,003,22819.0
45804,39,003,14573.0
45805,39,003,22740.0
45806,39,003,8604.0
45806,39,011,2634.0
45807,39,003,11856.0
45808,39,003,282.0
45809,39,003,173.0
45810,39,003,227.0
45810,39,063,212.0
45810,39,065,7401.0
45812,39,003,15.0
45812,39,065,1820.0
45813,39,039,24.0
45813,39,125,3555.0
45814,39,063,2646.0
45815,39,137,57.0
45816,39,063,260.0
45817,39,003,5217.0
45817,39,063,1153.0
45817,39,137,50.0
45819,39,011,233.0
45820,39,003,517.0
45821,39,039,52.0
45821,39,125,1200.0
45822,39,107,19945.0
45826,39,107,358.0
45827,39,125,191.0
45827,39,137,2032.0
45828,39,107,6495.0
45830,39,003,1227.0
45830,39,137,4570.0
45831,39,039,36.0
45831,39,125,17.0
45831,39,137,2970.0
45832,39,125,18.0
45832,39,161,2836.0
45833,39,003,5903.0
45833,39,137,343.0
45833,39,161,4436.0
45835,39,065,487.0
45836,39,063,15.0
45836,39,065,1317.0
45838,39,161,39.0
45840,39,063,54901.0
45841,39,063,936.0
45843,39,063,738.0
45843,39,065,2314.0
45843,39,175,716.0
45844,39,003,111.0
45844,39,137,3040.0
45844,39,161,100.0
45845,39,011,25.0
45845,39,107,0.0
45845,39,149,3245.0
45846,39,037,261.0
45846,39,107,4200.0
45848,39,137,61.0
45849,39,125,972.0
45849,39,137,26.0
45849,39,161,156.0
45850,39,003,3321.0
45850,39,011,50.0
45850,39,065,246.0
45851,39,125,676.0
45853,39,137,1451.0
45854,39,003,461.0
45855,39,125,165.0
45856,39,063,17.0
45856,39,069,49.0
45856,39,137,5028.0
45858,39,063,3038.0
45859,39,065,461.0
45860,39,107,2444.0
45861,39,125,223.0
45862,39,011,40.0
45862,39,107,1368.0
45863,39,161,1135.0
45864,39,137,160.0
45865,39,011,3972.0
45865,39,107,35.0
45865,39,149,1244.0
45866,39,107,152.0
45867,39,063,1120.0
45867,39,175,18.0
45868,39,063,697.0
45868,39,137,8.0
45869,39,011,4301.0
45869,39,107,93.0
45869,39,149,173.0
45870,39,011,116.0
45871,39,011,1601.0
45871,39,149,418.0
45872,39,063,93.0
45872,39,173,4027.0
45873,39,125,2221.0
45873,39,137,14.0
45874,39,161,2079.0
45875,39,137,11273.0
45876,39,137,958.0
45877,39,003,105.0
45877,39,063,2.0
45877,39,137,2132.0
45879,39,125,5963.0
45880,39,125,2390.0
45881,39,063,1485.0
45882,39,107,2886.0
45882,39,161,119.0
45883,39,037,10.0
45883,39,107,4016.0
45884,39,011,147.0
45885,39,011,12818.0
45885,39,107,45.0
45886,39,125,201.0
45886,39,161,258.0
45887,39,003,3856.0
45887,39,011,481.0
45887,39,107,34.0
45887,39,161,317.0
45888,39,011,188.0
45889,39,063,1481.0
45889,39,173,0.0
45890,39,063,653.0
45891,39,161,15633.0
45893,39,137,262.0
45894,39,107,6.0
45894,39,161,643.0
45895,39,003,18.0
45895,39,011,17936.0
45895,39,091,20.0
45896,39,003,181.0
45896,39,011,1687.0
45896,39,065,122.0
45897,39,063,107.0
45898,39,107,236.0
45898,39,161,1015.0
45899,39,161,165.0
46001,18,035,119.0
46001,18,095,10557.0
46011,18,095,17078.0
46012,18,035,164.0
46012,18,095,18944.0
46013,18,095,18288.0
46016,18,095,17686.0
46017,18,035,32.0
46017,18,095,5898.0
46030,18,057,3161.0
46031,18,057,1803.0
46031,18,159,408.0
46032,18,057,50477.0
46033,18,057,39002.0
46034,18,057,7316.0
46035,18,011,91.0
46035,18,023,987.0
46035,18,107,52.0
46036,18,053,22.0
46036,18,095,10570.0
46036,18,159,655.0
46037,18,057,47264.0
46038,18,057,42694.0
46039,18,023,725.0
46040,18,057,8659.0
46040,18,059,6380.0
46040,18,095,1630.0
46041,18,015,147.0
46041,18,023,23973.0
46044,18,095,2912.0
46045,18,159,125.0
46047,18,159,25.0
46048,18,095,2035.0
46049,18,023,28.0
46049,18,159,812.0
46050,18,011,271.0
46050,18,023,1328.0
46050,18,057,34.0
46050,18,159,39.0
46051,18,095,2811.0
46052,18,011,22764.0
46052,18,063,19.0
46055,18,057,3204.0
46055,18,059,11765.0
46056,18,059,148.0
46056,18,065,57.0
46056,18,095,2154.0
46057,18,023,999.0
46058,18,023,2214.0
46058,18,157,43.0
46060,18,057,45030.0
46060,18,095,43.0
46062,18,057,38915.0
46063,18,095,298.0
46064,18,059,337.0
46064,18,095,16571.0
46065,18,015,760.0
46065,18,023,2662.0
46068,18,067,57.0
46068,18,159,2526.0
46069,18,011,1071.0
46069,18,023,142.0
46069,18,057,5799.0
46070,18,035,16.0
46070,18,095,2195.0
46071,18,011,3373.0
46072,18,159,9095.0
46074,18,057,42598.0
46075,18,011,7728.0
46076,18,067,81.0
46076,18,159,1453.0
46077,18,011,31731.0
46077,18,057,2013.0
46077,18,097,225.0
46102,18,011,503.0
46103,18,063,354.0
46104,18,139,860.0
46105,18,133,1775.0
46106,18,081,8567.0
46106,18,109,105.0
46107,18,097,12994.0
46110,18,145,505.0
46111,18,109,515.0
46112,18,011,93.0
46112,18,063,41469.0
46113,18,063,1920.0
46113,18,097,7800.0
46113,18,109,6195.0
46115,18,059,140.0
46115,18,139,1812.0
46117,18,059,645.0
46117,18,065,44.0
46118,18,063,4824.0
46118,18,109,79.0
46120,18,109,174.0
46120,18,119,817.0
46120,18,133,4900.0
46121,18,063,1906.0
46121,18,133,3184.0
46122,18,063,16448.0
46123,18,063,40788.0
46124,18,005,1712.0
46124,18,081,4347.0
46124,18,145,1832.0
46125,18,109,32.0
46126,18,145,4613.0
46127,18,041,65.0
46127,18,139,239.0
46128,18,133,2111.0
46130,18,059,628.0
46130,18,145,1863.0
46131,18,081,32612.0
46131,18,145,257.0
46133,18,041,435.0
46133,18,139,359.0
46135,18,121,67.0
46135,18,133,19802.0
46140,18,059,41598.0
46140,18,139,80.0
46140,18,145,30.0
46142,18,081,32052.0
46143,18,081,62618.0
46144,18,145,207.0
46146,18,139,144.0
46147,18,011,2477.0
46147,18,063,204.0
46148,18,065,4422.0
46148,18,139,437.0
46149,18,063,1894.0
46150,18,139,632.0
46150,18,145,118.0
46151,18,081,41.0
46151,18,105,64.0
46151,18,109,32230.0
46154,18,059,126.0
46155,18,139,81.0
46156,18,031,20.0
46156,18,139,1477.0
46157,18,109,4074.0
46158,18,063,1300.0
46158,18,109,22595.0
46160,18,013,3041.0
46160,18,081,993.0
46160,18,109,2375.0
46161,18,059,183.0
46161,18,139,86.0
46161,18,145,2307.0
46162,18,081,302.0
46162,18,145,214.0
46163,18,059,13076.0
46163,18,097,12.0
46163,18,145,401.0
46164,18,013,2189.0
46164,18,081,2135.0
46165,18,063,1539.0
46165,18,133,23.0
46166,18,109,2232.0
46166,18,119,142.0
46167,18,063,7018.0
46168,18,063,37681.0
46170,18,133,39.0
46171,18,021,36.0
46171,18,133,1743.0
46172,18,107,47.0
46172,18,133,2325.0
46173,18,031,82.0
46173,18,041,39.0
46173,18,047,297.0
46173,18,139,10173.0
46175,18,121,18.0
46175,18,133,531.0
46176,18,145,28401.0
46180,18,063,653.0
46180,18,109,340.0
46181,18,013,648.0
46181,18,081,4632.0
46182,18,139,145.0
46182,18,145,1860.0
46183,18,097,130.0
46184,18,081,13023.0
46186,18,059,1689.0
46186,18,065,19.0
46201,18,097,31408.0
46202,18,097,22217.0
46203,18,097,38224.0
46204,18,097,9086.0
46205,18,097,27531.0
46206,18,097,6.0
46208,18,097,23996.0
46214,18,097,26314.0
46216,18,097,2343.0
46217,18,097,34725.0
46218,18,097,30400.0
46219,18,097,36556.0
46220,18,097,36078.0
46221,18,097,27991.0
46222,18,097,37185.0
46224,18,097,38822.0
46225,18,097,6503.0
46226,18,097,43997.0
46227,18,097,62126.0
46228,18,097,15824.0
46229,18,059,2228.0
46229,18,097,27024.0
46231,18,063,3835.0
46231,18,097,7054.0
46234,18,063,12406.0
46234,18,097,15435.0
46235,18,097,34569.0
46236,18,057,17.0
46236,18,059,12.0
46236,18,097,27598.0
46237,18,097,44378.0
46239,18,059,34.0
46239,18,097,33256.0
46240,18,057,12.0
46240,18,097,20136.0
46241,18,097,33568.0
46250,18,057,222.0
46250,18,097,18934.0
46254,18,097,40162.0
46256,18,057,1172.0
46256,18,097,21426.0
46259,18,081,443.0
46259,18,097,12845.0
46259,18,145,415.0
46260,18,057,14.0
46260,18,097,34174.0
46268,18,011,614.0
46268,18,057,0.0
46268,18,097,25739.0
46278,18,063,498.0
46278,18,097,8412.0
46280,18,057,7870.0
46290,18,057,191.0
46301,18,127,580.0
46302,18,127,141.0
46303,18,089,17028.0
46304,18,127,26835.0
46307,18,089,65686.0
46307,18,127,3562.0
46310,18,073,11030.0
46310,18,111,3096.0
46311,18,089,22431.0
46312,18,089,26370.0
46319,18,089,18108.0
46320,18,089,14514.0
46321,18,089,23894.0
46322,18,089,23984.0
46323,18,089,22510.0
46324,18,089,22611.0
46327,18,089,11078.0
46340,18,091,1085.0
46341,18,073,54.0
46341,18,089,1428.0
46341,18,127,9036.0
46342,18,089,31352.0
46342,18,127,1188.0
46345,18,091,97.0
46346,18,091,1317.0
46347,18,127,4800.0
46348,18,091,1121.0
46348,18,127,6.0
46349,18,111,3219.0
46350,18,091,44522.0
46356,18,089,18668.0
46360,18,091,43128.0
46360,18,127,1081.0
46365,18,091,1037.0
46366,18,131,145.0
46366,18,149,5681.0
46368,18,127,39837.0
46371,18,091,3680.0
46373,18,089,17839.0
46374,18,073,110.0
46374,18,131,59.0
46374,18,149,837.0
46375,18,089,24051.0
46376,18,089,367.0
46377,18,089,194.0
46379,18,111,295.0
46381,18,111,287.0
46382,18,091,2094.0
46383,18,127,41981.0
46385,18,127,41832.0
46390,18,091,2815.0
46390,18,127,9.0
46391,18,091,7126.0
46391,18,127,1951.0
46392,18,073,7855.0
46393,18,127,376.0
46394,18,089,11725.0
46402,18,089,5502.0
46403,18,089,11649.0
46403,18,127,0.0
46404,18,089,15658.0
46405,18,089,11860.0
46406,18,089,8776.0
46407,18,089,9862.0
46408,18,089,15109.0
46409,18,089,6975.0
46410,18,089,39471.0
46501,18,049,30.0
46501,18,099,3861.0
46502,18,085,34.0
46504,18,085,76.0
46504,18,099,3165.0
46506,18,085,34.0
46506,18,099,8846.0
46506,18,141,1203.0
46507,18,039,9371.0
46508,18,085,137.0
46510,18,085,3393.0
46511,18,049,402.0
46511,18,099,3065.0
46511,18,131,60.0
46511,18,149,481.0
46513,18,099,64.0
46514,18,039,42048.0
46516,18,039,33670.0
46517,18,039,24006.0
46524,18,085,2375.0
46524,18,099,1.0
46526,18,039,33170.0
46528,18,039,27223.0
46530,18,039,2223.0
46530,18,141,29582.0
46531,18,099,18.0
46531,18,149,1369.0
46532,18,091,599.0
46532,18,149,1152.0
46534,18,149,11247.0
46536,18,099,362.0
46536,18,141,2895.0
46537,18,099,502.0
46538,18,085,4047.0
46539,18,049,83.0
46539,18,085,2125.0
46539,18,099,37.0
46540,18,039,11657.0
46540,18,087,895.0
46542,18,039,337.0
46542,18,085,4189.0
46543,18,039,2864.0
46543,18,087,1387.0
46543,18,113,22.0
46544,18,141,31571.0
46545,18,141,26312.0
46550,18,039,9760.0
46550,18,085,2331.0
46550,18,099,434.0
46550,18,141,154.0
46552,18,091,2226.0
46552,18,141,4252.0
46553,18,039,3849.0
46554,18,091,54.0
46554,18,141,4325.0
46555,18,085,2729.0
46556,18,141,8845.0
46561,18,039,2079.0
46561,18,141,12076.0
46562,18,085,4362.0
46562,18,113,102.0
46562,18,183,254.0
46563,18,099,22882.0
46563,18,141,14.0
46563,18,149,81.0
46565,18,039,39.0
46565,18,087,9065.0
46567,18,039,1249.0
46567,18,085,8524.0
46570,18,049,67.0
46570,18,099,1023.0
46571,18,087,6036.0
46571,18,113,167.0
46572,18,099,112.0
46573,18,039,3336.0
46573,18,141,499.0
46574,18,091,1516.0
46574,18,099,1723.0
46574,18,141,3159.0
46574,18,149,1979.0
46580,18,085,22381.0
46582,18,085,14151.0
46590,18,085,5053.0
46595,18,141,94.0
46601,18,141,5947.0
46613,18,141,11427.0
46614,18,141,29917.0
46615,18,141,14777.0
46616,18,141,6167.0
46617,18,141,9813.0
46619,18,141,20527.0
46624,18,141,38.0
46628,18,141,27011.0
46635,18,141,6420.0
46637,18,141,15887.0
46701,18,113,7687.0
46702,18,069,2051.0
46702,18,169,121.0
46703,18,151,18837.0
46704,18,003,119.0
46705,18,033,1115.0
46705,18,151,601.0
46706,18,003,566.0
46706,18,033,19429.0
46710,18,033,161.0
46710,18,113,4488.0
46711,18,001,8022.0
46714,18,001,548.0
46714,18,179,14863.0
46721,18,033,4907.0
46723,18,003,1838.0
46723,18,113,957.0
46723,18,183,4588.0
46725,18,113,705.0
46725,18,183,23212.0
46730,18,033,1316.0
46731,18,179,578.0
46732,18,085,1150.0
46732,18,113,1799.0
46733,18,001,18544.0
46733,18,003,125.0
46737,18,151,6898.0
46738,18,033,8183.0
46740,18,001,4499.0
46740,18,179,109.0
46741,18,003,4657.0
46742,18,033,706.0
46742,18,151,2553.0
46743,18,003,2309.0
46745,18,003,1792.0
46746,18,087,4003.0
46747,18,033,207.0
46747,18,087,467.0
46747,18,151,2069.0
46748,18,003,7055.0
46748,18,033,93.0
46748,18,113,55.0
46750,18,069,26570.0
46750,18,183,10.0
46755,18,033,69.0
46755,18,113,15652.0
46759,18,179,508.0
46760,18,113,1264.0
46761,18,087,12668.0
46761,18,151,234.0
46763,18,033,163.0
46763,18,113,1539.0
46764,18,113,117.0
46764,18,183,1262.0
46765,18,003,5580.0
46766,18,179,545.0
46767,18,039,166.0
46767,18,087,119.0
46767,18,113,8314.0
46770,18,069,870.0
46770,18,179,1864.0
46771,18,087,54.0
46772,18,001,3929.0
46773,18,001,133.0
46773,18,003,3552.0
46774,18,003,17341.0
46776,18,087,315.0
46776,18,151,1213.0
46777,18,001,65.0
46777,18,003,67.0
46777,18,179,6216.0
46778,18,179,196.0
46779,18,151,2006.0
46781,18,179,789.0
46783,18,003,3239.0
46783,18,069,3608.0
46783,18,179,78.0
46783,18,183,596.0
46784,18,113,2211.0
46785,18,033,1650.0
46786,18,087,82.0
46787,18,069,4.0
46787,18,085,159.0
46787,18,183,3739.0
46788,18,003,2149.0
46788,18,033,1247.0
46789,18,087,80.0
46791,18,179,922.0
46792,18,069,3127.0
46792,18,179,546.0
46793,18,033,4019.0
46793,18,151,24.0
46794,18,113,1406.0
46795,18,087,5275.0
46795,18,113,915.0
46796,18,113,57.0
46797,18,003,4008.0
46798,18,003,1256.0
46798,18,179,34.0
46799,18,003,99.0
46799,18,179,349.0
46802,18,003,10664.0
46803,18,003,9686.0
46804,18,003,28800.0
46805,18,003,21138.0
46806,18,003,26083.0
46807,18,003,16489.0
46808,18,003,19894.0
46809,18,003,8946.0
46814,18,003,16266.0
46814,18,183,111.0
46815,18,003,27927.0
46816,18,003,19012.0
46818,18,003,21689.0
46818,18,183,382.0
46819,18,003,8969.0
46825,18,003,29062.0
46835,18,003,36653.0
46845,18,003,28380.0
46901,18,017,45.0
46901,18,067,36453.0
46901,18,103,1574.0
46902,18,067,35864.0
46902,18,159,174.0
46910,18,049,2768.0
46910,18,085,481.0
46910,18,103,34.0
46911,18,103,1237.0
46911,18,169,159.0
46913,18,015,1400.0
46914,18,103,4785.0
46915,18,015,617.0
46917,18,015,1734.0
46919,18,053,862.0
46919,18,067,113.0
46919,18,103,1227.0
46920,18,015,1131.0
46922,18,049,32.0
46923,18,015,8087.0
46923,18,157,75.0
46926,18,017,25.0
46926,18,103,1589.0
46926,18,169,25.0
46928,18,053,4510.0
46928,18,067,19.0
46928,18,095,28.0
46929,18,015,3056.0
46929,18,067,154.0
46930,18,053,268.0
46931,18,049,286.0
46932,18,015,7.0
46932,18,017,2983.0
46932,18,067,123.0
46932,18,103,141.0
46933,18,053,6617.0
46936,18,067,5800.0
46937,18,067,114.0
46938,18,053,2824.0
46939,18,049,1806.0
46939,18,131,111.0
46940,18,053,57.0
46940,18,069,268.0
46940,18,169,2213.0
46941,18,169,1123.0
46943,18,169,250.0
46945,18,049,15.0
46946,18,169,132.0
46947,18,015,206.0
46947,18,017,28089.0
46950,18,017,594.0
46950,18,049,21.0
46951,18,049,566.0
46951,18,103,1552.0
46952,18,009,49.0
46952,18,053,18801.0
46952,18,069,66.0
46952,18,179,80.0
46953,18,053,22781.0
46957,18,053,483.0
46958,18,103,542.0
46959,18,103,148.0
46960,18,049,33.0
46960,18,131,606.0
46960,18,149,463.0
46961,18,017,97.0
46962,18,085,417.0
46962,18,169,8138.0
46962,18,183,37.0
46965,18,067,111.0
46967,18,017,73.0
46968,18,131,53.0
46968,18,149,79.0
46970,18,017,538.0
46970,18,103,22744.0
46970,18,169,35.0
46971,18,103,0.0
46974,18,103,383.0
46974,18,169,1237.0
46975,18,049,14288.0
46978,18,017,1955.0
46978,18,049,7.0
46978,18,131,32.0
46978,18,181,24.0
46979,18,023,77.0
46979,18,067,4769.0
46979,18,159,47.0
46980,18,169,53.0
46982,18,049,63.0
46982,18,085,2092.0
46982,18,169,447.0
46984,18,169,61.0
46985,18,049,8.0
46985,18,131,1239.0
46985,18,181,38.0
46986,18,053,1769.0
46987,18,053,1010.0
46988,18,017,716.0
46988,18,049,5.0
46989,18,009,17.0
46989,18,035,17.0
46989,18,053,4994.0
46990,18,169,805.0
46991,18,053,1599.0
46991,18,069,98.0
46991,18,179,9.0
46992,18,103,6.0
46992,18,169,16177.0
46994,18,017,2626.0
46996,18,131,6800.0
46996,18,149,2.0
46996,18,181,28.0
46998,18,017,129.0
47001,18,029,9346.0
47001,18,115,862.0
47003,18,047,22.0
47003,18,161,936.0
47006,18,031,25.0
47006,18,047,4301.0
47006,18,137,8435.0
47010,18,047,206.0
47010,18,161,98.0
47011,18,115,106.0
47011,18,155,897.0
47012,18,029,976.0
47012,18,047,9018.0
47016,18,047,742.0
47017,18,115,40.0
47017,18,137,587.0
47017,18,155,30.0
47018,18,029,2710.0
47018,18,115,616.0
47018,18,137,921.0
47018,18,155,26.0
47020,18,155,1004.0
47021,18,137,12.0
47022,18,029,3192.0
47023,18,137,1711.0
47024,18,041,16.0
47024,18,047,2864.0
47025,18,029,23118.0
47030,18,047,1504.0
47031,18,029,416.0
47031,18,137,4784.0
47032,18,029,3292.0
47032,18,137,185.0
47033,18,137,6.0
47034,18,137,172.0
47035,18,047,272.0
47036,18,047,1002.0
47037,18,079,26.0
47037,18,137,4141.0
47038,18,155,1168.0
47040,18,115,4316.0
47040,18,155,972.0
47041,18,029,2732.0
47041,18,047,31.0
47041,18,137,3128.0
47042,18,137,4375.0
47043,18,077,79.0
47043,18,155,5023.0
47060,18,029,4897.0
47060,18,047,2212.0
47102,18,071,293.0
47102,18,143,6591.0
47104,18,019,93.0
47106,18,019,4040.0
47106,18,043,527.0
47106,18,175,204.0
47108,18,117,38.0
47108,18,175,2180.0
47110,18,061,469.0
47111,18,019,16972.0
47112,18,061,17404.0
47114,18,061,422.0
47115,18,061,2577.0
47115,18,175,2.0
47116,18,025,698.0
47117,18,043,223.0
47117,18,061,4081.0
47118,18,025,2794.0
47118,18,117,203.0
47118,18,123,256.0
47119,18,019,389.0
47119,18,043,11784.0
47120,18,061,9.0
47120,18,175,929.0
47122,18,043,9397.0
47122,18,061,1788.0
47123,18,025,131.0
47124,18,043,4498.0
47124,18,061,483.0
47125,18,117,728.0
47125,18,175,986.0
47126,18,019,4404.0
47126,18,175,151.0
47129,18,019,19739.0
47130,18,019,48481.0
47135,18,061,1271.0
47136,18,043,2442.0
47136,18,061,2257.0
47137,18,025,1283.0
47137,18,061,11.0
47137,18,123,6.0
47138,18,077,2010.0
47138,18,143,2388.0
47140,18,025,2279.0
47140,18,117,532.0
47141,18,019,1563.0
47142,18,061,861.0
47143,18,019,3800.0
47145,18,025,1908.0
47147,18,019,587.0
47147,18,077,151.0
47147,18,143,284.0
